Parceiro,Tipo,Subtipo,Especialidade,Produto,Valor Particular,Valor Repasse,Valor Venda
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Abdominoplastia,20000.00,10350.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Abdominoplastia + hérnia umbilical,22000.00,11500.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Abdominoplastia + lipoaspiracão anterior,35000.00,16100.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Abdominoplastia + lipoaspiracão anterior e posterior,45000.00,20700.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Abdominoplastia + lipoescultura,50000.00,23000.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Abdominoplastia pós bariátrica,25000.00,11500.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Blefaroplastia superior,9000.00,6900.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Blefaroplastia superior + inferior,12000.00,8050.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Blefaroplastia superior + inferior + cantopexia ou cantoplastia,15000.00,9200.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Braquioplastia (lifting de braço),20000.00,11500.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Consulta,500.00,200.00,300.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Cruroplastia (lifting de coxas),25000.00,13800.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Ginecomastia grande (simon 2b ou 3),18000.00,11500.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Ginecomastia pequena (simon 1 ou 2a),15000.00,8050.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Lipoaspiracão anterior,20000.00,9200.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Lipoaspiracão anterior e posterior,25000.00,13800.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Lipoaspiracão de axilas associada à mamoplastia ou mastopexia,3000.00,1725.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Lipoaspiração de papada,8000.00,4600.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Lipoescultura (lipoaspiracão + lipoenxertia glútea),28000.00,16100.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Mamoplastia de aumento,16000.00,8050.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Mamoplastia de aumento + abdominoplastia,35000.00,17250.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Mamoplastia de aumento + abdominoplastia + lipoescultura,55000.00,27600.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Mamoplastia de aumento + lipoescultura,40000.00,18400.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Mamoplastia pós bariatrica,25000.00,12075.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Mamoplastia redutora,22000.00,11500.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Mastopexia com prótese,22000.00,11500.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Mastopexia sem prótese,22000.00,11500.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Mini abdominoplastia,16000.00,8050.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Mini abdominoplastia + lipoescultura,40000.00,20700.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Ninfoplastia,15000.00,9200.00,0.00
Ananda Cantolino,Profissional,Médico,Cirurgia plástica,Otoplastia,12000.00,8050.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Abdominoplastia,2800.00,2600.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Abdominoplastia em ancora,2800.00,2600.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Blefaroplastia superior,1600.00,1500.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Blefaroplastia superior + inferior + cantopexia ou cantoplastia,1600.00,1500.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Braquioplastia,2000.00,1950.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Cruroplastia,1600.00,1500.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Ginecomastia,1800.00,1500.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Ginecomastia com lipo de peitoral,1800.00,1500.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Lifting facial,2800.00,2600.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Lipo safer (abdômen e flancos),2800.00,2400.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Lipo safer (abdômen e flancos) +enxertia,2800.00,2400.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,"Lipo safer (abdômen, flancos e costas)",2800.00,2400.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,"Lipo safer (abdômen, flancos e costas) + enxertia",2800.00,2400.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,"Lipo safer (abdômen, flancos, costas, braços, coxas e monte de vênus) + enxertia",2800.00,2400.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,"Lipo safer (abdômen, flancos, costas, e monte de vênus) + enxertia",2800.00,2400.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,"Lipo safer (abômen, flancos e costas) + enxertia +abdominoplastia",4000.00,3700.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,"Lipo safer 360° (abômen, flancos e lombar )",2800.00,2600.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,"Lipo safer 360° (abômen, flancos e costas) + abdominiplastia",3980.00,3700.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Lipoaspiração de abdome com enxertia,2800.00,2400.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Lipoaspiracão de abdome e dorso com enxertia,2800.00,2400.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Lipoaspiracão de abdome e dorso sem enxertia,2800.00,2400.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Lipoaspiração de abdome sem enxertia,2800.00,2400.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Lipoaspiração de papada,1600.00,1500.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Lipoaspiracão pequena (ex: braços ou coxas ou axilas + torax),1600.00,1500.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Mamoplastia de aumento,2400.00,2320.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Mamoplastia de aumento submuscular estruturada,3500.00,3200.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Mamoplastia redutora,2800.00,2600.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Mamoplastia redutora com prótese,3500.00,3200.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Mamoplastia redutora com prótese + lipo de axila,3800.00,3800.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Mastopexia com prótese,3500.00,3200.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Mastopexia com protese multiplanos em l,3500.00,3200.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Mastopexia sem prótese,3500.00,3200.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Miniabdominoplastia,1200.00,1000.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Ninfoplastia,1500.00,1500.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Otoplastia,1400.00,1300.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Parto cesárea,900.00,900.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Rinoplastia,2500.00,2320.00,0.00
Anestesia e Serviços Médicos LTDA,Profissional,Médico,Anestesia,Rinoplastia com cartilagem costal,2500.00,2320.00,0.00
Gustavo Bonfim,Profissional,Médico,Dentista ,Clareamento," R$  1.200,00 "," R$  960,00 ","R$ 1.116,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Coroa Provisoria," R$  350,00 "," R$  280,00 ","R$ 325,50"
Gustavo Bonfim,Profissional,Médico,Dentista ,Coroa Sobre Dente," R$  1.800,00 "," R$  1.440,00 ","R$ 1.674,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Coroa Sobre Implante," R$  1.800,00 "," R$  1.440,00 ","R$ 1.674,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Coroa Sobre Implante Importado," R$  2.000,00 "," R$  1.600,00 ","R$ 1.860,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Endo Retratamento," R$  1.400,00 "," R$  1.120,00 ","R$ 1.302,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Endodontia," R$  1.200,00 "," R$  960,00 ","R$ 1.116,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Exodontia 3 Molar," R$  800,00 "," R$  640,00 ","R$ 744,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Exodontia Comum," R$  300,00 "," R$  240,00 ","R$ 279,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Implante Importado," R$  2.000,00 "," R$  1.600,00 ","R$ 1.860,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Implante Nacional," R$  1.200,00 "," R$  960,00 ","R$ 1.116,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Pino de Fibra de Vidro," R$  400,00 "," R$  320,00 ","R$ 372,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Planejamento / Mockup por Unidade," R$  200,00 "," R$  160,00 ","R$ 186,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Profilaxia," R$  200,00 "," R$  160,00 ","R$ 186,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Raspagem Subgenvival," R$  600,00 "," R$  480,00 ","R$ 558,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Raspagem Supragengival," R$  300,00 "," R$  240,00 ","R$ 279,00"
Gustavo Bonfim,Profissional,Médico,Dentista ,Restauração," R$  250,00 "," R$  200,00 ","R$ 232,50"
Angioclin,Local,Clínica,Multidisciplinar,Angiologista,350.00,120.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Cardiologista,350.00,120.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Cirurgião vascular,350.00,120.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,"Clacs (por sessão, cada membro)",900.00,650.00,800.00
Angioclin,Local,Clínica,Multidisciplinar,Doppler colorido arterial de membro inferior - unilateral,400.00,160.00,280.00
Angioclin,Local,Clínica,Multidisciplinar,Doppler colorido arterial de membro superior - unilateral,400.00,160.00,280.00
Angioclin,Local,Clínica,Multidisciplinar,Doppler colorido de aorta e aterias renais,400.00,160.00,280.00
Angioclin,Local,Clínica,Multidisciplinar,Doppler colorido de aorta e iliacas,400.00,260.00,350.00
Angioclin,Local,Clínica,Multidisciplinar,Doppler colorido de vasos cervicais arteiais - bilateral,400.00,160.00,220.00
Angioclin,Local,Clínica,Multidisciplinar,Doppler colorido de vasos cervicais venoso - bilateral,400.00,160.00,220.00
Angioclin,Local,Clínica,Multidisciplinar,Doppler colorido venoso de membro inferior - unilateral,400.00,160.00,280.00
Angioclin,Local,Clínica,Multidisciplinar,Doppler colorido venoso de membro superior - unilateral,400.00,160.00,280.00
Angioclin,Local,Clínica,Multidisciplinar,Ecocardiograma - eco,270.00,200.00,270.00
Angioclin,Local,Clínica,Multidisciplinar,Eletrocardiograma - ecg (com laudo),100.00,100.00,100.00
Angioclin,Local,Clínica,Multidisciplinar,Eletrocardiograma - ecg (sem laudo),70.00,70.00,70.00
Angioclin,Local,Clínica,Multidisciplinar,"Escleropatia (por sessão, cada membro)",500.00,300.00,400.00
Angioclin,Local,Clínica,Multidisciplinar,"Espuma (por sessão, cada membro)",700.00,500.00,640.00
Angioclin,Local,Clínica,Multidisciplinar,Gastroenterologista,350.00,120.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,"Laser (por sessão, cada membro)",300.00,180.00,240.00
Angioclin,Local,Clínica,Multidisciplinar,Neurologista,350.00,120.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Nutricionista,350.00,120.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Oftamologista,350.00,120.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Ortopedista,350.00,120.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Urologista,350.00,120.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg abdome superior,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg abdome total,280.00,280.00,280.00
Angioclin,Local,Clínica,Multidisciplinar,Usg bolsa escrotal com doppler,250.00,250.00,250.00
Angioclin,Local,Clínica,Multidisciplinar,Usg bolsa escrotal sem doppler,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg cervical/pescoço,200.00,200.00,200.00
Angioclin,Local,Clínica,Multidisciplinar,Usg cervicometria,80.00,80.00,80.00
Angioclin,Local,Clínica,Multidisciplinar,Usg cotovelo,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg glândulas salivares,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg joelho,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg mama e axila,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg mão,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg obstetrico com doppler,300.00,300.00,300.00
Angioclin,Local,Clínica,Multidisciplinar,Usg ombro,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg parede abdominal,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg partes moles,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg pé,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg pelve via transabdominal,250.00,250.00,250.00
Angioclin,Local,Clínica,Multidisciplinar,Usg perfil biofisico fetal - pbf,140.00,140.00,140.00
Angioclin,Local,Clínica,Multidisciplinar,Usg próstata via abdominal,200.00,200.00,200.00
Angioclin,Local,Clínica,Multidisciplinar,Usg punho,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg região inguinal,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg rins e vias urinarias,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg tireoide com doppler,250.00,250.00,250.00
Angioclin,Local,Clínica,Multidisciplinar,Usg tireoide sem doppler,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg tornozelo,180.00,180.00,180.00
Angioclin,Local,Clínica,Multidisciplinar,Usg transvarginal com doppler,320.00,320.00,320.00
Angioclin,Local,Clínica,Multidisciplinar,Usg transvarginal sem doppler,250.00,250.00,250.00
Angioclin,Local,Clínica,Multidisciplinar,Usg usg obstetrico sem doppler,200.00,200.00,200.00
Atma,Local,Clínica,Multidisciplinar,Colonoscopia (inclui a retossigmoidoscopia),500.00,350.00,0.00
Atma,Local,Clínica,Multidisciplinar,Consulta cardiologia,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta cirurgia cabeca e pescoco,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta clinico geral,300.00,100.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta endocrinologista,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta fisioterapia,160.00,90.00,120.00
Atma,Local,Clínica,Multidisciplinar,Consulta gastroenterologia,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta ginecologista/obstetra,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta neurologista,350.00,145.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta nutricionista,160.00,90.00,120.00
Atma,Local,Clínica,Multidisciplinar,Consulta ortopedia,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta pediatria,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta pneumologista,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta procotlogista,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta psiquiatria,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Consulta reumatologista,300.00,125.00,180.00
Atma,Local,Clínica,Multidisciplinar,Eletrocardiograma (ecg),100.00,60.00,80.00
Atma,Local,Clínica,Multidisciplinar,Endoscopia alta,800.00,470.00,800.00
Atma,Local,Clínica,Multidisciplinar,Endoscopia digestiva alta,450.00,270.00,380.00
Atma,Local,Clínica,Multidisciplinar,Psicologia aba consulta,200.00,120.00,180.00
Atma,Local,Clínica,Multidisciplinar,Psicologia aba sessão,160.00,90.00,120.00
Atma,Local,Clínica,Multidisciplinar,Psicologia consulta,160.00,70.00,120.00
Atma,Local,Clínica,Multidisciplinar,Psicologia sessão,130.00,60.00,110.00
Atma,Local,Clínica,Multidisciplinar,Teste de olhinho,120.00,90.00,110.00
Atma,Local,Clínica,Multidisciplinar,Teste do pezinho ampliado (tsh neonatal + 17 oh progesterona + fenilal,100.00,50.00,80.00
Atma,Local,Clínica,Multidisciplinar,Usg abdomem com doppler,300.00,100.00,200.00
Atma,Local,Clínica,Multidisciplinar,Usg abdomem superior,200.00,90.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg abdomem total,250.00,100.00,180.00
Atma,Local,Clínica,Multidisciplinar,Usg abdomem total com doppler,300.00,110.00,200.00
Atma,Local,Clínica,Multidisciplinar,Usg articulação,200.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg articulação com doppler,300.00,100.00,200.00
Atma,Local,Clínica,Multidisciplinar,Usg axila,220.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg carotidas e vertebrais,350.00,120.00,230.00
Atma,Local,Clínica,Multidisciplinar,Usg cervical,200.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg cervical com doppler,300.00,100.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg com doppler mmii arterial (valor unilateral),350.00,120.00,230.00
Atma,Local,Clínica,Multidisciplinar,Usg com doppler mmii venoso (valor unilateral),350.00,120.00,230.00
Atma,Local,Clínica,Multidisciplinar,Usg com doppler mmss arterial (valor unilateral),350.00,120.00,230.00
Atma,Local,Clínica,Multidisciplinar,Usg com doppler mmss venoso (valor unilateral),350.00,120.00,230.00
Atma,Local,Clínica,Multidisciplinar,Usg doppler arterial renal,450.00,200.00,320.00
Atma,Local,Clínica,Multidisciplinar,Usg doppler de carotidas e vertebras,300.00,120.00,220.00
Atma,Local,Clínica,Multidisciplinar,Usg doppler transfontanela,300.00,120.00,220.00
Atma,Local,Clínica,Multidisciplinar,Usg glândulas salivares,200.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg glandulas salivares com doppler,300.00,100.00,200.00
Atma,Local,Clínica,Multidisciplinar,Usg jugulares,350.00,120.00,230.00
Atma,Local,Clínica,Multidisciplinar,Usg mamas (axila),220.00,100.00,180.00
Atma,Local,Clínica,Multidisciplinar,Usg morfologica com doppler,250.00,100.00,180.00
Atma,Local,Clínica,Multidisciplinar,Usg obstetrica,200.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg obstetrica (transvaginal) - 1º trimestre,250.00,110.00,200.00
Atma,Local,Clínica,Multidisciplinar,Usg obstetrica com doppler,350.00,120.00,230.00
Atma,Local,Clínica,Multidisciplinar,Usg parede abdominal,200.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg partes moles,200.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg partes moles com doppler,300.00,100.00,200.00
Atma,Local,Clínica,Multidisciplinar,Usg região inguinal,200.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg tireoide,200.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg tireoide com doppler,300.00,100.00,200.00
Atma,Local,Clínica,Multidisciplinar,Usg torax,200.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg transvaginal,300.00,110.00,200.00
Atma,Local,Clínica,Multidisciplinar,Usg transvaginal com doppler,250.00,120.00,180.00
Atma,Local,Clínica,Multidisciplinar,Usg transvaginal para controle de ovulação,200.00,80.00,160.00
Atma,Local,Clínica,Multidisciplinar,Usg vias urinarias,200.00,80.00,160.00
Beatriz Vidal,Local,Consultório,Multidisciplinar,Pós operatório lipo + mastopexia,2800.00,2500.00,0.00
Beatriz Vidal,Local,Consultório,Multidisciplinar,Pós operatorio lipoabdominoplastia 5 sessões,2800.00,2500.00,0.00
Beatriz Vidal,Local,Consultório,Multidisciplinar,Pós operatorio mama 5 sessões,2500.00,2000.00,0.00
Biolab,Local,Laboratório,Exames clínicos,Ácido trans-muconico,80.00,70.00,"75,00"
Biolab,Local,Laboratório,Exames clínicos,Anátomo patológico 2 fragmentos,220.00,154.00,"200,00"
Biolab,Local,Laboratório,Exames clínicos,Androstenediona,30.00,24.00,"28,00"
Biolab,Local,Laboratório,Exames clínicos,Anti endomisio igg,60.00,50.00,"56,00"
Biolab,Local,Laboratório,Exames clínicos,Anti endomisio igm,60.00,50.00,"56,00"
Biolab,Local,Laboratório,Exames clínicos,Anticoagulante lupico,60.00,55.00,"59,00"
Biolab,Local,Laboratório,Exames clínicos,Antigliadina( glúten ) igm,90.00,74.00,"85,00"
Biolab,Local,Laboratório,Exames clínicos,Anti-mulleriano,520.00,460.00,"500,00"
Biolab,Local,Laboratório,Exames clínicos,Bordetella - anticorpos igg,130.00,110.00,"125,00"
Biolab,Local,Laboratório,Exames clínicos,Bordetella - anticorpos igm,130.00,110.00,"125,00"
Biolab,Local,Laboratório,Exames clínicos,Ca 50/100,100.00,90.00,"95,00"
Biolab,Local,Laboratório,Exames clínicos,Calprotectina fecal,200.00,170.00,"180,00"
Biolab,Local,Laboratório,Exames clínicos,Cariotipo banda g,650.00,600.00,"645,00"
Biolab,Local,Laboratório,Exames clínicos,"Caxumba, igg e igm",80.00,70.00,"78,00"
Biolab,Local,Laboratório,Exames clínicos,Chagas igg,20.00,16.00,"18,00"
Biolab,Local,Laboratório,Exames clínicos,Chagas igm - ifi,20.00,16.00,"18,00"
Biolab,Local,Laboratório,Exames clínicos,Complemento ch50/100,40.00,35.00,"38,00"
Biolab,Local,Laboratório,Exames clínicos,Eletroforese de lipoproteínas,40.00,35.00,"38,00"
Biolab,Local,Laboratório,Exames clínicos,"Fator reumatoide, teste do látex ( qualitativo )",10.00,9.00,"9,50"
Biolab,Local,Laboratório,Exames clínicos,"Hepatite b – hbsag ( au, antígeno de austrália)",20.00,17.00,"19,00"
Biolab,Local,Laboratório,Exames clínicos,Homocisteina,60.00,54.00,"59,00"
Biolab,Local,Laboratório,Exames clínicos,Iodo serico,110.00,95.00,"100,00"
Biolab,Local,Laboratório,Exames clínicos,Macroprolactina,40.00,35.00,"38,00"
Biolab,Local,Laboratório,Exames clínicos,Manganes serico,30.00,26.00,"29,00"
Biolab,Local,Laboratório,Exames clínicos,Oxcarbamazepina,130.00,110.00,"125,00"
Biolab,Local,Laboratório,Exames clínicos,Proteina ligadora igf-i tipo 3 (igfbp),70.00,63.00,"69,00"
Biolab,Local,Laboratório,Exames clínicos,Renina,90.00,80.00,"88,00"
Biolab,Local,Laboratório,Exames clínicos,Transglutaminase tecidual iga,80.00,69.00,"79,00"
Biolab,Local,Laboratório,Exames clínicos,17 alfa hidroxiprogesterona,40.00,22.00,32.00
Biolab,Local,Laboratório,Exames clínicos,3 - alfa androstanediol glucoronide/dehidrosterona (dth),90.00,32.00,72.00
Biolab,Local,Laboratório,Exames clínicos,"Acetilcolinesterase, em eritrócitos",50.00,35.00,45.00
Biolab,Local,Laboratório,Exames clínicos,"Acetona, dosagem no plasma fluoretado",52.00,36.40,46.00
Biolab,Local,Laboratório,Exames clínicos,Ácido 5 hidroxi indoil acético,250.00,175.00,225.00
Biolab,Local,Laboratório,Exames clínicos,Ácido citrico (citrato) – soro,150.00,105.00,135.00
Biolab,Local,Laboratório,Exames clínicos,Acido delta aminolevulinico - ala-u,170.00,22.00,136.00
Biolab,Local,Laboratório,Exames clínicos,Ácido delta aminolevulínico( para chumbo inorgânico ) - urina 24,50.00,22.00,40.00
Biolab,Local,Laboratório,Exames clínicos,Acido fenilglioxilico,40.00,28.00,35.00
Biolab,Local,Laboratório,Exames clínicos,Ácido fenilmercapturico,460.00,322.00,400.00
Biolab,Local,Laboratório,Exames clínicos,Acido folico,30.00,24.00,29.00
Biolab,Local,Laboratório,Exames clínicos,Acido hipurico (para tolueno),30.00,16.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Ácido homo vanílico,250.00,175.00,225.00
Biolab,Local,Laboratório,Exames clínicos,Acido láctico,40.00,20.00,32.00
Biolab,Local,Laboratório,Exames clínicos,Ácido mandélico (para estireno) – urina,54.00,40.00,50.00
Biolab,Local,Laboratório,Exames clínicos,Ácido metil hipúrico (para xilennos),30.00,17.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Ácido metil malônico(soro),400.00,230.00,320.00
Biolab,Local,Laboratório,Exames clínicos,Ácido metilmalônico na urina,410.00,230.00,328.00
Biolab,Local,Laboratório,Exames clínicos,Ácido oxalico (oxalato) u24,70.00,49.00,62.90
Biolab,Local,Laboratório,Exames clínicos,"Acido pirúvico, urina - pku fenilalanina",32.00,22.40,28.00
Biolab,Local,Laboratório,Exames clínicos,Ácido salicílico,120.00,84.00,108.00
Biolab,Local,Laboratório,Exames clínicos,Acido tricloroacetico,20.00,14.00,18.00
Biolab,Local,Laboratório,Exames clínicos,Acido urico,20.00,4.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Acido urico urina de 24,30.00,11.00,24.00
Biolab,Local,Laboratório,Exames clínicos,Acido urico urinário ( amostra isolada ),20.00,11.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Acido úrico(soro),20.00,4.00,16.00
Biolab,Local,Laboratório,Exames clínicos,Acido valpróico,40.00,28.00,36.00
Biolab,Local,Laboratório,Exames clínicos,Acidos biliares - ac-bi,135.00,94.50,122.00
Biolab,Local,Laboratório,Exames clínicos,Acidos graxos livres,72.00,50.40,65.00
Biolab,Local,Laboratório,Exames clínicos,Acidovanilmandélico( vma ),50.00,35.00,45.00
Biolab,Local,Laboratório,Exames clínicos,Adenosina de aminase( ada ),70.00,49.00,63.00
Biolab,Local,Laboratório,Exames clínicos,"Adrenocotricotrófico, hormônio ( acth )",40.00,31.00,38.00
Biolab,Local,Laboratório,Exames clínicos,Aeca - anticorpos anti celulas endoteliais,250.00,175.00,225.00
Biolab,Local,Laboratório,Exames clínicos,Albumina,10.00,5.00,8.00
Biolab,Local,Laboratório,Exames clínicos,Albumina urinária - 24 h,20.00,14.00,18.00
